"item_id","item","label",,,,,,
380426812159164000,"flood recovery resources from city of# lafayetteco httpAddress #coflood #boulderflood","Flood",,,,,,
380428968018842000,"rt usrId vail resorts gives 100k amp ; 1 per #epicpass sold to usrId relief efforts in #colorado #coflood httpAddress","Flood",,,,,,
380433833427874000,"div of insurance at #coflood disaster centers loveland boulder longmont firestone greeley commerce city to answer insurance questions","Flood",,,,,,
380434349297898000,"rt usrId very cool ! gt ; mt usrId all proceeds from merch sales at tonite s usrId show go to #coflood httpAddress httpAddress","Flood",,,,,,
380442368828138000,"dear weather gods i m not sure #longmont is ready for the thunder and lightning and rain just httpAddress maybe hold off another week or 2 ?","Flood",,,,,,
380445233550340000,"httpAddress let the waters httpAddress colorado and take those people out of httpAddress #coloradoflood .","Flood",,,,,,
380446437286228000,"httpAddress colorado floods #trending #topics httpAddress","Flood",,,,,,
380446512787890000,"whoops winston usrId we may have started lil tiny bit httpAddress you are our httpAddress #cofloodrelief","Flood",,,,,,
380450807746798000,"proud to be playing this all star event in #loveland #colorado to help those affected by the #coflood #potcheen httpAddress","Flood",,,,,,
380452401586504000,"rt usrId the phone lines are now open ! #cofloodrelief httpAddress","Flood",,,,,,
380452581954552000,"the colorado flood relief fundraiser just kicked off ! call in at 1 877 667 6727 #cofloodrelief","Flood",,,,,,
380452615500227000,"rt usrId if you want to be happy think of others usrId #boulderflood httpAddress","Flood",,,,,,
380453227860591000,"rt usrId please rt #cofloodrelief fundraiser just started httpAddress","Flood",,,,,,
380455668970291000,"flooding kills one in colorado boulder #county httpAddress severe flooding in jamestown in colorados httpAddress httpAddress","Flood",,,,,,
380456163898192000,"rt usrId map with before and after photos of the DD colorado floods httpAddress","Flood",,,,,,
380457980002439000,"rt colorado digs out after biblical flooding colorado digs out after biblical flooding httpAddress","Flood",,,,,,
380461536793223000,"DD world cataclysmic floods !! us colorado amp ; more than DD countries httpAddress via usrId","Flood",,,,,,
380468792922358000,"rt usrId 46 468 raised for #cofloodrelief so far ! call 877 667 6727 to donate and please rt ! httpAddress","Flood",,,,,,
380473880621494000,"the big picture colorado floods httpAddress","Flood",,,,,,
380475512222536000,"rt usrId the big picture colorado floods httpAddress #flood #photojournalsim","Flood",,,,,,
380478183964824000,"rt usrId #cofloodrelief fundraiser full number is 1 877 667 6727 after D pm mt","Flood",,,,,,
380478188163330000,"#topstories colorado floods new rain falling in boulder thunderstorms possible denver post share with httpAddress httpAddress","Flood",,,,,,
380479408730939000,"colorado floods DD still unaccounted for httpAddress","Flood",,,,,,
380480713130123000,"colorado floods the effort continued today to locate more than DD people still missing from .. httpAddress #thebigpicture","Flood",,,,,,
380485826016051000,"rt usrId well owners within colorado flood areas httpAddress #coflood","Flood",,,,,,
380486325113463000,"usrId public info hours now D a.m to D p.m as situation transitions to long term recovery httpAddress #boulderflood","Flood",,,,,,
380490196464042000,"#jamestown resident says things are disappearing from lumberyards around httpAddress worried about more httpAddress they will httpAddress #boulderflood","Flood",,,,,,
380490695602995000,"weld county officials writing down concerns on a board in front of citizens #coflood httpAddress","Flood",,,,,,
380492515909976000,"rt usrId rt usrId tips for dealing httpAddress flooding in your httpAddress if you re reeling from the httpAddress http","Flood",,,,,,
380496005596062000,"speaker says they re working on getting jamestown mail routed to httpAddress #coflood","Flood",,,,,,
380500652876894000,"colorado flooding humane societies provide for evacuated pets httpAddress people living along the front range arent the httpAddress","Flood",,,,,,
380501776924832000,"colorado digs out after biblical flooding colorado digs out after biblical flooding","Flood",,,,,,
380502649365209000,"rt usrId flood teaches stranded kids lessons in faith httpAddress #coflood #denver #catholic #faith","Flood",,,,,,
380503471436599000,"rt usrId video update from our #coflood team httpAddress #drivemuch #sunshinemakeslifebetter #volpower","Flood",,,,,,
380505690215039000,"colorado digs out after biblical flooding httpAddress","Flood",,,,,,
380515832075653000,"rt usrId houston #energy companies impacted by the colorado floods find out how serious the damage httpAddress","Flood",,,,,,
380527873922048000,"rt usrId tune in to 7news now to help our neighbors in need ! 724 264 so far and counting ! #cofloodrelief usrId httpAddress","Flood",,,,,,
380545762616042000,"phones are still open15 more mins #cofloodrelief 1 877 667 6727 is the number to help your fellow coloradoans !! #co #floodvictims","Flood",,,,,,
380546295296848000,"rt usrId we have less than DD minutes left to hit a million ! 908 757 so httpAddress call now ! #cofloodrelief","not informative",,,,,,
380547427729564000,"rt usrId #cofloodrelief fundraiser at 959 712 with DD minutes httpAddress anyone got 40 288 kicking around ?","Flood",,,,,,
380566021079175000,"colorado flooding please help these desperate animals now httpAddress","Flood",,,,,,
380567652676014000,"rt usrId rt usrId the big thompson river in httpAddress the bridge is closed and debris keeps piling up . #coflood usrId httpAddress","Flood",,,,,,
380587491750711000,"colorado flooding aerial footage httpAddress","Flood",,,,,,
380596039730086000,"rt usrId some 1 900 oil and natural gas wells have been shut down in #colorado due to flooding reports httpAddress httpAddress","Flood",,,,,,
380612896641671000,"a friend who lost everything but zip lined her chickens and dogs out of destroyed home #boulderflood httpAddress","Flood",,,,,,
380635009012355000,"DD #photos of the colorado floods via usrId httpAddress","Flood",,,,,,
380642994971365000,"dtn usa number of missing in colorado floods drops ; property loss soars the number of people unaccounted httpAddress httpAddress","Flood",,,,,,
380656169271845000,"colorado floods low risk from fracking chemicals httpAddress","Flood",,,,,,
380667414184071000,"colorado floods costly and often uninsured damage from floods may cost nearly 2 billion and for the most httpAddress httpAddress","Flood",,,,,,
380668781535568000,"colorado floods costly and often uninsured the recent severe floods in colorado could end up costing httpAddress httpAddress","Flood",,,,,,
380671109399462000,"httpAddress rt storm headed to #coflood zones of fort collins boulder httpAddress wind hard rain hail possible httpAddress","Flood",,,,,,
380673298813559000,"report ruptured pipeline gas leaks oil spills in colorado floods al jazeera america httpAddress","Flood",,,,,,
380679477031748000,"rt usrId phones are still open for the #cofloodrelief httpAddress httpAddress","Flood",,,,,,
380681922294186000,"rt usrId lefthand canyon from httpAddress #coflood httpAddress","Flood",,,,,,
380699861345399000,"rt usrId colorado s oil and gas industry not prepared for floods 5k gallons of crude spill into major river httpAddress","Flood",,,,,,
380700599521509000,"rt usrId want to help ? we are coordinating volunteers and donations through httpAddress thanks everyone !! #boulderflood","Flood",,,,,,
380700981219967000,"rt usrId colorado s oil and gas industry not prepared for floods 5k gallons of crude spill into major river httpAddress","Flood",,,,,,
380709139132867000,"rt usrId #coflood #horses colorado horsecare foodbank httpAddress horse hay bank http httpAddresshttpAddresst . cohttpAddresst3ar7up08t","Flood",,,,,,
380710644887994000,"rt usrId nebraska braces for overflow from colorado flooding httpAddress","Flood",,,,,,
380714377805967000,"rt usrId #copets #coflood shepherd lab mx dog found in boulder now at boulder humane society httpAddress","Flood",,,,,,
380716143608361000,"rt usrId help us spread the word about #longmontoktoberfest amp ; #coflood relief ! share httpAddress","Flood",,,,,,
380716831478395000,"many missing now accounted for in colorado flooding httpAddress","Flood",,,,,,
380721914991620000,"colorado springs flooding hits homeless harder than most httpAddress httpAddress","Flood",,,,,,
380722942587318000,"rt usrId latest DD people remain missing after devastating colorado floods officials say httpAddress","Flood",,,,,,
380725664682234000,"#90sbabyfollowtrain officials DD remain unaccounted for in colorado floods ; property httpAddress httpAddress #teamfollowwack #tfb","Flood",,,,,,
380728164504191000,"rt usrId httpAddress aerial images of the colorado flood destruction httpAddress #coflood","Flood",,,,,,
380728730744005000,"rt usrId in the wake of colorados devastating floods 5 250 gallons of crude oil spill into major river httpAddress","Flood",,,,,,
380728827216802000,"usrId many missing now accounted for in colorado flooding rescuers have reached some of the remote areas httpAddress usrId","Flood",,,,,,
380731633185223000,"colorado oil and gas association to the flooding and httpAddress issues is httpAddress should be the end of fracking in co .","Flood",,,,,,
380739216486842000,"rt usrId not for those with a weak stomach larimer county sheriff s flyover to survey the #coflood httpAddress httpAddress","Flood",,,,,,
380748745945919000,"rt usrId rt usrId httpAddress how colorado state agencies are supporting #coflood response httpAddress via usrId","Flood",,,,,,
380751463854911000,"rt usrId alert larimer county adds to number of people presumed killed in flood httpAddress #coflood","Flood",,,,,,
380755918226354000,"rt usrId thank you colorado !! we raised over 1 million tonight for #cofloodrelief ! now lots of work in the days weeks amp ; mont","Flood",,,,,,
380757004530508000,"colorado floods what happens to all that water ? httpAddress via usrId","Flood",,,,,,
380761307882218000,"#coflood are you in #evans httpAddress and need a place to shower due to the no flush order in your city ? here s httpAddress httpAddress","Flood",,,,,,
380764248088924000,"rt usrId httpAddress briefing on #coflood need to raise at least httpAddress join us here httpAddress #cogaresponds","Flood",,,,,,
380767234450145000,"rt usrId cloud seeding did not cause colorado flooding #coflood #goodtoknow httpAddress","Flood",,,,,,
380768358507221000,"rt usrId in #denver tonight ? swing by usrId for a #colorado flood relief fundraiser httpAddress #coflood #cra","Flood",,,,,,
380770929644556000,"rt usrId why the #coflood fracking freakout is misplaced there s all kinds of bad shit in httpAddress flood water httpAddress","Flood",,,,,,
380777229459808000,"rt usrId #longmont under state of emergency until httpAddress 10 . city manager can order evacuations httpAddress #longmontflood httpAddress","Flood",,,,,,
380777984455475000,"rt usrId suffered damage from #coflood ? register httpAddress fema for disaster assistance httpAddress or call 1 800 621 fema plz rt","Flood",,,,,,
380784292688720000,"mt usrId #colorado now tracking DD #oilgas #spills in #coflood zone #copolitics #fracking httpAddress usrId","Flood",,,,,,
380792354112012000,"very helpful resource from esri colorado flooding maps and images esri disaster map httpAddress","Flood",,,,,,
380794426135941000,"rt usrId #goodnews after #coflood usrId reports horses stranded in estes park now have transport and a place to httpAddress","Flood",,,,,,
380794547753599000,"nebraska braces for overflow from colorado flooding httpAddress","Flood",,,,,,
380796468728046000,"clf factbox floods shut oil gas operations in colorado httpAddress","Flood",,,,,,
380798914007286000,"animal rescue pet shop colorado flooding help animals now httpAddress","Flood",,,,,,
380805515875746000,"the likely death toll from colorado flooding caused by torrential rains has risen to at least httpAddress","Flood",,,,,,
380808204420014000,"wow plowing out the mud from the bike path i use everyday #boulderflood httpAddress","Flood",,,,,,
380812511974420000,"rt usrId stunning new aerial pics of #coloradoflood #fracking httpAddress citizens call for moratorium httpAddress usrId","Flood",,,,,,
380819063464661000,"rt usrId a redding woman describes her granddaughter s escape from disaster in the colorado httpAddress tonight on krcr news channel 7 .","Flood",,,,,,
380820032332108000,"hard to imagine 19 00 homes httpAddress #coloradoflood","Flood",,,,,,
380824675451826000,"rt usrId scenes from st. vrain south of httpAddress #cowx #coflood httpAddress","Flood",,,,,,
380836192993829000,"this heartbreaking video brings humanity to colorado flooding disaster httpAddress","Flood",,,,,,
380851036652835000,"they said #death ! likely death toll in colorado floods rises to at least nine reuters httpAddress #follow","Flood",,,,,,
380862973608088000,"colorado flooding imperils oil and gas sites causes spill httpAddress via usrId","Flood",,,,,,
380864475198259000,"rt usrId here s coverage in audubon magazine of the effects on birdlife of the recent flooding in northeastern colorado httpAddress","Flood",,,,,,
380866853348061000,"the disaster distress helpline 1 800 985 5990 provides crisis counseling to people affected by httpAddress #coflood httpAddress","Flood",,,,,,
380872947667567000,"rt usrId volunteers began helping victims of the #coflood httpAddress we still need volunteers you can sign up here httpAddress","Flood",,,,,,
380875954987356000,"bbc colorado flood death toll rises the death toll from the historic flooding that hit colorado last week httpAddress httpAddress","Flood",,,,,,
380876428964671000,"colorado flood death toll rises the death toll from the historic flooding that hit colorado last week rises to seven as state httpAddress","Flood",,,,,,
380876445737697000,"#teamfollowasap colorado flood death toll rises the death toll from the historic flooding that httpAddress httpAddress usrId","Flood",,,,,,
380881982202602000,"rt usrId usrId colorado flood death toll rises the death toll from the historic flooding that hit httpAddress httpAddress","Flood",,,,,,
380884779811754000,"rt usrId silent auction amp ; awesome support for #coflood relief ! httpAddress usrId usrId httpAddress","Flood",,,,,,
380885417358524000,"rt usrId volunteers began helping victims of the #coflood httpAddress we still need volunteers sign up httpAddress","Flood",,,,,,
380890362442564000,"rt usrId digitalglobe takes a close look at colorado floods httpAddress","Flood",,,,,,
380902047773884000,"rt usrId mt usrId toppled oil tanks spill into colorado rivers #coflood httpAddress","Flood",,,,,,
380907122881352000,"please check out opportunities to volunteer tomorrow friday in boulder and longmont httpAddress #boulderflood","Flood",,,,,,
380915150770823000,"officials some #boulder roads will be closed for weeks months httpAddress #boulderflood httpAddress via usrId","Flood",,,,,,
380922981523804000,"watch estes park business affected by httpAddress #cowx httpAddress","Flood",,,,,,
380924868952216000,"rt usrId a message from usrId welcome to the climate that changed colorado ! httpAddress #coflood via usrId","Flood",,,,,,
380958335320588000,"another person presumed dead in colorado flooding httpAddress","Flood",,,,,,
380998751651131000,"the death toll from historic flooding that hit colorado has risen to seven people as the state faces DD oil spills caused by the httpAddress","Flood",,,,,,
381044092051788000,"rt usrId #climate epic flooding deals colorado drought crippling blow climate central httpAddress map httpAddress","Flood",,,,,,
381044117217612000,"rt usrId colorado flooding near greeley comparison view from landsat 8 . httpAddress usrId usrId usrId","Flood",,,,,,
381044595389247000,"rt usrId colorado flooding near greeley comparison view from landsat 8 . httpAddress usrId usrId usrId","Flood",,,,,,
381048261186191000,"rt usrId colorado flooding near greeley comparison view from landsat 8 . httpAddress usrId usrId usrId","Flood",,,,,,
381050559698309000,"rt usrId touching story from a #boulderflood relief httpAddress this is what its all about httpAddress","Flood",,,,,,
381052384220160000,"thinking of everyone in co rt ! usrId the first step tell us you need #glutenfree food #coflood #celiac #gf httpAddress","not informative",,,,,,
381055156625764000,"httpAddress we feel your pain #flooding #rain","Flood",,,,,,
381063545250939000,"volunteers clean up in longmont 9am to 5pm ! meeting twin peaks mall parking lot across from schlotskys httpAddress #coflood","Flood",,,,,,
381064585429516000,"no pets left behind after colorado flooding nation amp ; world the seattle times httpAddress","Flood",,,,,,
381071879336784000,"rt usrId colorado flooding near greeley comparison view from landsat 8 . httpAddress usrId usrId usrId","Flood",,,,,,
381074672718074000,"proud of usrId efforts in httpAddress they re working httpAddress american humane assoc rescuing animals in aftermath of record httpAddress","Flood",,,,,,
381075197010272000,"rt usrId colorado flooding near greeley comparison view from landsat 8 . httpAddress usrId usrId usrId","Flood",,,,,,
381085347251495000,"colorado flood damage this image shows one of many scenes of damage from the flooding in colorado that httpAddress httpAddress","Flood",,,,,,
381102510322500000,"rt usrId #longmont closed on hwy DD sb at co 52 and co 7 in #boulder #cotraffic httpAddress","Flood",,,,,,
381103118512951000,"colorado colleges pick up the pieces after flooding httpAddress","Flood",,,,,,
381106918556586000,"we re ready to have a good time whilst raising money to aid the #coloradoflood httpAddress join us ! httpAddress","Flood",,,,,,
381110169117012000,"rt usrId mt usrId read about how the #coloradoflood affected #birds and wildlife in the httpAddress httpAddress","Flood",,,,,,
381117639193424000,"help jonathan cailey amp ; the doggie depot recover from #boulderflood httpAddress via usrId","Flood",,,,,,
381125650305667000,"this is httpAddress a christian commentator blames the floods in colorado httpAddress gays httpAddress religion i told you !!","Flood",,,,,,
381130872209961000,"a devastating httpAddress comparison of the colorado floods captured by satellite httpAddress","Flood",,,,,,
381131081908371000,"evacuee sadie and her new best friend cook enjoying the sunny #estespark day ! #copets #cofloodrelief httpAddress","Flood",,,,,,
381131472003822000,"rt usrId colorado flooding environmental toll compounds the troubles httpAddress","Flood",,,,,,
381132537348633000,"rt usrId the #coloradoflood has craft breweries rallying to httpAddress here is a short list from usrId httpAddress","Flood",,,,,,
381133543989973000,"dont get pulled under tips for spotting a flood damaged car httpAddress #coflood #flood #insurance","Flood",,,,,,
381136010253320000,"rt usrId thousands of pets including fish rescued from colorado floods as rescue teams promise no pets left behind httpAddress","Flood",,,,,,
381141601231594000,"in milliken disaster relief remains busy a week after httpAddress usrId #coflood #milliken httpAddress","Flood",,,,,,
381156012851347000,"rt usrId httpAddress hickenlooper announces additional 20 httpAddress httpAddress #coflood","Flood",,,,,,
381169300427395000,"a couple days to rest and now back covering #coflood httpAddress headed to #larimerflood area to get latest at evacuee meeting tonight","Flood",,,,,,
381176367808655000,"usrId thank you for the offer of #copets donations here in #estespark if anyone down there is coming up pls let me know #coflood","Flood",,,,,,
381190473261408000,"in the recent devastating floods in boulder and denver httpAddress your friends here httpAddress","Flood",,,,,,
381203785973907000,"colorado fracking site flooding september DD hd httpAddress via usrId","Flood",,,,,,
381204939441066000,"hundreds of cats needing help from colorado floods ! please httpAddress httpAddress via usrId #cats #catrescue","Flood",,,,,,
381210744358183000,"all evacuation shelters will be consolidated into one location the ymca in httpAddress get the details httpAddress #boulderflood","Flood",,,,,,
381232391143973000,"colorado floods deluged boulder restaurants struggle back to service with bright skies and dry httpAddress httpAddress","Flood",,,,,,
381234974831038000,"check out the latest article on the recent historical rainfall and flooding in httpAddress #cowx #coflood","Flood",,,,,,
381236526710919000,"obama fema mysteriously grounded private drones helping to map the damage in httpAddress httpAddress #coflood","Flood",,,,,,
381239148184486000,"rt usrId barbi twins looking out for lost pets in colorado floods ; rescues underway httpAddress","Flood",,,,,,
381239227847279000,"rt usrId barbi twins looking out for lost pets in colorado floods ; rescues underway httpAddress","Flood",,,,,,
381239286575542000,"rt usrId more spilled oil found in #coflood aftermath brings total to about 22 00 gallons released httpAddress","Flood",,,,,,
381239387226247000,"our usrId loads of hope truck is located at loveland s laundromat DD e 29th st loveland co 80538 httpAddress #cofloodrelief","Flood",,,,,,
381248547594568000,"oil spills floods airlifts in colorado efforts continued friday to cope with fallout from flooding that s .. httpAddress","Flood",,,,,,
381268151771492000,"rt usrId httpAddress summary of federal aid for private water httpAddress httpAddress #coflood","Flood",,,,,,
381270538343051000,"i voted for #porkgreenchili for #usfoodsntp in the southwest to support httpAddress join me httpAddress","not informative",,,,,,
381274774581686000,"it sucks that the floods in colorado are affecting riot fest but even still my heart goes out to those in colorado and being affected","Flood",,,,,,
381277928715452000,"rt usrId cnn news oil spills floods airlifts in colorado httpAddress","Flood",,,,,,
381277953851916000,"usrId can you please help my friend wyl who lost his home and business in the colorado floods httpAddress please httpAddress","Flood",,,,,,
381278436209074000,"usrId please help my friend wyl who lost his home and business in the colorado floods httpAddress please httpAddress","Flood",,,,,,
381279002448511000,"rt usrId after the #coflood #fracking operations are httpAddress tell usrId stop co s #fracking flood httpAddress","Flood",,,,,,
381282261426909000,"flood cleanup guidance from httpAddress httpAddress of httpAddress health #coflood httpAddress","Flood",,,,,,
381300431130866000,"honey badger prolly flooding louisiana with good colorado httpAddress letting them niggas sell dope like httpAddress","not informative",,,,,,
381314318496588000,"bringing it home impact of floods ripples to aspen httpAddress #aspen #colorado","Flood",,,,,,
381333452886651000,"rt usrId video hundreds still missing in colorado #flooding httpAddress","Flood",,,,,,
381377149149934000,"rt usrId colorado makes massive pet friendly rescue effort after flooding httpAddress","Flood",,,,,,
381389513970303000,"rt usrId facts on arctic ice amp ; colorado floods the patriot post httpAddress my latest patriot post","Flood",,,,,,
381399450263900000,"pastor blames colorado floods on abortion weed and decadent homosexual activity httpAddress","Flood",,,,,,
381400658248614000,"rt usrId colorado makes massive pet friendly rescue effort after flooding httpAddress","Flood",,,,,,
381410691019588000,"so sad gt ; this is where flooding meets fracking after colorado s superstorm httpAddress via usrId #fractivism","Flood",,,,,,
381428911084560000,"rt usrId it s only fitting that after the colorado floods our game vs . csu is in the rain","Flood",,,,,,
381428953007002000,"the gays caused the flooding in colorado ? can do that but can t get the judy garland box set when it s back ordered ? #doh","Flood",,,,,,
381430760760025000,"rt usrId harry blames colorado floods on that bs warming bs !! him and gore should be in jail !! for fruad !! enough !! lies","Flood",,,,,,
381430794319057000,"select usrId parks are now open to the public ! staff is working hard to assess amp ; repair #boulderflood damage httpAddress","Flood",,,,,,
381436796346704000,"thanks usrId for excellent communications to cu parents during the httpAddress","Flood",,,,,,
381437400343269000,"rt usrId hwy DD between longmont and i 25 is httpAddress cut off about DD minutes from my drive this httpAddress #coflood","Flood",,,,,,
381451543540543000,"rt usrId hay coloradoans ! #coflood #horses contact colorado horse care foodbank D httpAddress httpAddress #cofloods #equi","Flood",,,,,,
381457650451743000,"rt usrId larimer county officials say number of people unaccounted for in #coflood has dropped to 60 httpAddress","Flood",,,,,,
381463287591748000,"boulder county officials say another person has been found dead from the colorado httpAddress httpAddress #denver #colorado","Flood",,,,,,
381464747180163000,"colorado flooding nebraska s platte river next in line for flood surge httpAddress #com #mexico #nationalweatherservice","Flood",,,,,,
381474494763631000,"rt usrId more oil spills from #colorado flooding as high water delays cleanup #energyindepth nothing here move httpAddress httpAddress","Flood",,,,,,
381478227698778000,"volunteers needed today at 2p for clean up in httpAddress full info at httpAddress #boulderflood","Flood",,,,,,
381511677260222000,"#minutepostbiz roads in northern colorado reopen as floods recede via abc news httpAddress","Flood",,,,,,
381515447952474000,"the water under the boulder httpAddress underpass silted up #boulderflood #aftermath boulder creek httpAddress","Flood",,,,,,
381521760354451000,"roads in northern colorado reopen as floods recede httpAddress","Flood",,,,,,
381522699891126000,"rt usrId D shocking photos of colorado s flash floods httpAddress via usrId","Flood",,,,,,
381526042759811000,"ecowater reviews pure drinking water after colorado floods ecowater reviews strategies httpAddress httpAddress #drinkingwater","Flood",,,,,,
381532933988692000,"san francisco chronicle roads in northern colorado reopen as floods recede the charlottesville newsplex httpAddress httpAddress","Flood",,,,,,
381533223408239000,"colorado flooding update e . coli found in town s drinking water httpAddress flood changes town forever httpAddress","Flood",,,,,,
381539602940436000,"rt usrId 1 900 oil and gas wells have been shut down in wake of colorado s floods httpAddress","Flood",,,,,,
381543423955567000,"birds small animals affected by colorado flooding httpAddress via usrId","Flood",,,,,,
381545852449194000,"rt usrId oil spilled into colorado waters exceeds 25 00 gallons httpAddress #coflood httpAddress","Flood",,,,,,
381548343882576000,"rt usrId 5 250 gallons of oil spills into the platte river from anadarko tank damaged by #coflood httpAddress","Flood",,,,,,
381562671633424000,"they come from home to httpAddress #boulderflood httpAddress","Flood",,,,,,
381563091051614000,"i liked a usrId video httpAddress colorado flooding is all manmade","Flood",,,,,,
381566563947921000,"rt usrId irony alert usrId oil spills now exceed 25 00 gallons due to coloradoflooding httpAddress","Flood",,,,,,
381574407266660000,"9news special presentation colorado floods the road ahead is on httpAddress watch live httpAddress #9news #cofloods","Flood",,,,,,
381580421923738000,"breaking news #denver colorado floods service providers working with customers httpAddress","Flood",,,,,,
381597610164765000,"rt usrId usrId at least two large oil spills have been confirmed in the wake of colorado s historic floods httpAddress","Flood",,,,,,
381600005099778000,"have colorado s floods unleashed an oil and gas disaster ? um no . forbes httpAddress must secure wells in flood plain","Flood",,,,,,
381613233968148000,"usrId local assistance from neighbors usrId #boulderflood #coflood #makingadifference","Flood",,,,,,
381613745660641000,"rt usrId #coflood cdot opened D highways between yesterday amp ; today following flood repairs thanks to maintenance crews amp ; contractors","Flood",,,,,,
381618074194956000,"usrId i heard ldex came on after a brief delay due to the flooding in colorado ldex s home httpAddress way to go guys !","Flood",,,,,,
381629654643126000,"flooded colorado to get heavy rain flooding has stranded thousands cut towns apart ripped out roads andye184rhmgcrd6qayi3fc","Flood",,,,,,
381744792486429000,"right wing minister claims colorado floods due to homosexuality and abortion audio httpAddress","Flood",,,,,,
381752518406971000,"1 200 people missing as devastating floods continue in colorado flood waters rising situation worsens httpAddress httpAddress","Flood",,,,,,
381798995460248000,"rt usrId mold is the scourge of flood httpAddress this 8 pg brochure can truly help httpAddress #coflood","Flood",,,,,,
381803449840435000,"rt usrId colorado s september floods will likely join ranks of 1 billion plus httpAddress via usrId #coflood","Flood",,,,,,
381804754252222000,"rt usrId looks httpAddress rt usrId today s front httpAddress special report on #boulderflood of DD httpAddress httpAddress","Flood",,,,,,
381807811899822000,"colorado flooding puts oil and gas wells underwater httpAddress","Flood",,,,,,
381815592325358000,"rt usrId in hard hit sterling #colorado where the water system is compromised by flooding there s an urgent need httpAddress httpAddress","Flood",,,,,,
381822852695351000,"#colorado floods triggered by convergence of geography and climate experts say httpAddress","Flood",,,,,,
381831430021476000,"rt usrId httpAddress recovering impressively from httpAddress this weekend i stayed at the usrId and ate at usrId amp ; usrId","Flood",,,,,,
381839399220441000,"maps can help us learn about disasters such as the flooding in httpAddress check out the story maps of httpAddress httpAddress","Flood",,,,,,
381839537627869000,"at least DD people still missing in colorado flooding ; five dead tweettweetemergency workers are httpAddress httpAddress","Flood",,,,,,
381867249373418000,"where the hell is my brother ? rt usrId thank you cu lacrosse team for volunteering ! usrId httpAddress #boulderflood","Flood",,,,,,
381880532767752000,"rt usrId oil spilled into colorado waters exceeds 25 00 gallons httpAddress #coflood httpAddress","Flood",,,,,,
381913713898717000,"work has begun on us DD between lyons and estes park for restricted access information read more here httpAddress #boulderflood","Flood",,,,,,
381920072471966000,"rt usrId #boulderflood #rainman #jayz #eminem #rihanna #umbrella #fatjoe #lilwayne #savage #blackstone #jamiefox #thegame http","not informative",,,,,,
381930101018858000,"rt usrId #whitehouse announces vp joe biden will visit #coflood areas monday speak in greeley httpAddress httpAddress hickenlooper amp ; fema s fugate i","Flood",,,,,,
381934337270100000,"photos tour shows httpAddress httpAddress DD damage from colorado floods near httpAddress #coflood #cowx httpAddress","Flood",,,,,,
381953991791231000,"rt usrId fears remain about missing homeless in #boulder county following flood httpAddress #boulderflood","Flood",,,,,,
381956181205713000,"rt usrId if you lost important documents in the flood we have resources to help replace them httpAddress #boulderflood","Flood",,,,,,
381964985045631000,"builders and soldiers hustle to reconnect #colorado towns after flooding httpAddress","Flood",,,,,,
381968332133368000,"usrId woman killed in larimer county floodingidentified httpAddress source httpAddress #coflood","Flood",,,,,,
382136024576455000,"rt usrId beautiful picture of dusting of #snow in #colorado mountains from yesterday after tragic flooding httpAddress","Flood",,,,,,
382136498536993000,"rt usrId colorado flooding triggers more oil and gas spills httpAddress usrId ny floods too #dontfrackny thanks","Flood",,,,,,
382144954237063000,"to all the colorado cities that didn t vote yes for amendment 64 maybe you should rethink that ! we need the revenue ! #coschools #coflood","Flood",,,,,,
382150385873322000,"colorado floods damage farms oil wells roadways httpAddress","Flood",,,,,,
382159713992847000,"colorado flooding takes toll on inventory impedes lending httpAddress","Flood",,,,,,
382178827440771000,"rt usrId colorados exceedingly rare flood in D maps httpAddress #boulderflood #coflood","Flood",,,,,,
382193461375414000,"#2030now people losing homes in colorado didn t have flood insurance because they had never experienced httpAddress #climatechange","Flood",,,,,,
382195864724177000,"this just in officials say 79 year old woman found dead in colorado flood ; death toll reaches 8 . httpAddress via usrId #coflood","Flood",,,,,,
382202277815018000,"reits exposed to colorado flooding httpAddress","Flood",,,,,,
382202550440587000,"rt usrId photos flooding in colorado sparks concern about flooded oil and gas tanks httpAddress","Flood",,,,,,
382204236534014000,"8th confirmed flooding death in colorado httpAddress","Flood",,,,,,
382204484010508000,"msnrt only six people are still unaccounted for in colorado floods httpAddress","Flood",,,,,,
382226554459128000,"snl calculates reit exposure to colorado floods httpAddress fsp cor irt rlj","Flood",,,,,,
382236301992686000,"thank you usrId for donating 1m to flood relief ! #coflood boulder county business report httpAddress","Flood",,,,,,
382237233127768000,"colorado flooding before and after photos httpAddress","Flood",,,,,,
382239804244500000,"download centurylink community flood impact report september DD gt ; httpAddress #coflood","Flood",,,,,,
382243998565286000,"rt usrId body of 79 year old floods victim found beside colorado river httpAddress","Flood",,,,,,
382251850302374000,"#breakingnews drake man previously called missing presumed dead in #coflood by usrId was found httpAddress httpAddress","Flood",,,,,,
382253850981188000,"rt usrId blacked out news massive colorado frack site flooding httpAddress","Flood",,,,,,
382256283660722000,"rt usrId help usrId help those affected by the #coflood donate here httpAddress #veterans #militarymonday","Flood",,,,,,
382260159185027000,"rt usrId download centurylink community flood impact report september DD gt ; httpAddress #coflood","Flood",,,,,,
382261253902586000,"rt usrId colorado flooding before and after photos httpAddress via usrId","Flood",,,,,,
382268224835826000,"kum amp ; go donates 15 00 to american red cross ; helps communities affected by colorado httpAddress read httpAddress httpAddress","Flood",,,,,,
